"Num_Acc","an","mois","jour","hrmn","lum","agg","int","atm","col","com","adr","gps","lat","long","dep","Jour_semaine","temper","humid","precipit","h_neige"
2.01e+11,9,3,1,2115,5,2,1,1,3,208,"27 RUE DU PORT-COMMISSAR","M","4,00E-05","0",450,"Dimanche",282,72.875,0,0
2.01e+11,9,3,2,1830,3,1,4,1,2,4,"BRETELLE DEPUIS D 93","M","4,00E-05","0",450,"Lundi",280.8,79.75,0.05,0
2.01e+11,9,3,4,1600,1,2,6,2,3,28,"R CLOS NEUF/AV CHATEAUDU","M","4,00E-05","0",450,"Mercredi",278.0125,80.75,0.8,0
2.01e+11,9,3,12,1315,1,1,1,1,6,96,"LES CHAPEAUX","M","0","0",450,"Jeudi",280.575,80,0,0
2.01e+11,9,3,5,1630,1,1,1,1,6,66,"LA POTERIE","M","4,00E-05","0",450,"Jeudi",276.1875,81,0,0
2.01e+11,9,3,6,1130,1,2,1,1,3,240,"27 RUE DU BAC","M","4,00E-05","0",450,"Vendredi",276.925,76.625,0,0
2.01e+11,9,3,7,1800,1,2,3,2,1,155,"QUAI JOFFRE/PL ST LOUIS","M","4,00E-05","0",450,"Samedi",277.85,78.375,0,0
2.01e+11,9,3,12,730,1,2,1,1,1,327,"4 ROUTE D'ORLEANS","M","4,00E-05","0",450,"Jeudi",280.575,80,0,0
2.01e+11,9,3,13,1145,1,1,1,1,6,16,"MONTDESIR","M","0","0",450,"Vendredi",284.325,75.5,0,0
2.01e+11,9,3,13,1745,1,2,1,1,3,142,"51 RUE DES MAILLETS","M","4,00E-05","0",450,"Vendredi",284.325,75.5,0,0
2.01e+11,9,3,13,1900,1,1,1,1,1,85,"RTE AILLANT/MILLERON","M","0","0",450,"Vendredi",284.325,75.5,0,0
2.01e+11,9,3,18,1230,1,1,2,1,2,270,"D 60/CHEMIN DE NARBONNE","M","4,00E-05","0",450,"Mercredi",285.6,53.5,0,0
2.01e+11,9,3,25,1145,1,2,3,1,2,188,"N 152/R ANE VERT","M","0","0",450,"Mercredi",278.7375,77.875,0.125,0
2.01e+11,9,3,26,2330,3,1,1,2,6,98,"ROUTE GUE DU ROI","M","4,00E-05","0",450,"Jeudi",282.25,71.25,0,0
2.01e+11,9,3,10,1900,5,2,1,1,6,208,"2, NEVERS (RUE DE)","M","4,00E-05","0",450,"Mardi",280.0125,91.875,0.55,0
2.01e+11,9,3,17,1320,1,2,1,1,6,68,"67 RUE ROGER SALENGRO","M","4,00E-05","0",450,"Mardi",284.0375,64.5,0,0
2.01e+11,9,3,16,1920,1,2,1,1,3,208,"85 RUE DU 23 AOUT","M","4,00E-05","0",450,"Lundi",283.6,64.125,0,0
2.01e+11,9,3,21,1100,1,2,1,1,3,234,"QUAI ROI/ACCES PARKING","M","4,00E-05","0",450,"Samedi",278.75,38.375,0,0
2.01e+11,9,3,30,1800,1,2,1,1,3,208,"152 RUE PAUL DOUMER","M","4,00E-05","0",450,"Lundi",279.5375,59.375,0,0
2.01e+11,9,3,30,1803,1,1,2,1,2,4,"AV ANTIBES/R CHESNOY","M","4,00E-05","0",450,"Lundi",279.5375,59.375,0,0
2.01e+11,9,3,2,2130,3,1,1,1,6,93,"PIETON ISSU ACC.MATERIEL","M","0","0",450,"Lundi",280.8,79.75,0.05,0
2.01e+11,9,3,1,1803,2,2,1,1,6,232,"PARKING AUCHAN","M","4,00E-05","0",450,"Dimanche",282,72.875,0,0
2.01e+11,9,3,8,1400,1,2,6,2,4,234,"AV DROITS HOMME/M.STUART","M","4,00E-05","0",450,"Dimanche",281.8125,89.75,0.525,0
2.01e+11,9,3,11,1730,1,2,2,1,6,234,"FG ST VINCENT/BD A.MARTI","M","4,00E-05","0",450,"Mercredi",281.5,80.25,0,0
2.01e+11,9,3,12,2010,5,2,2,1,3,286,"R CORNAILLERE/BT GALLOUX","M","4,00E-05","0",450,"Jeudi",280.575,80,0,0
2.01e+11,9,3,25,1715,1,2,1,1,6,232,"PARKING AUCHAN","M","4,00E-05","0",450,"Mercredi",278.7375,77.875,0.125,0
2.01e+11,9,4,14,1515,1,1,1,1,2,208,"RN7 - HT LAC CLOSIERS","M","4,00E-05","0",450,"Mardi",287.65,75.75,0,0
2.01e+11,9,4,1,1555,1,1,1,1,1,302,"DEBACQ (RUE GABRIEL)","M","4,00E-05","0",450,"Mercredi",282.3375,60.625,0,0
2.01e+11,9,4,6,1325,1,2,1,7,6,285,"MENDES FRANCE (AVENUE PI","M","4,00E-05","0",450,"Lundi",287.0875,66.5,0,0
2.01e+11,9,4,3,1300,1,2,1,1,1,208,"130 RUE DE LA LIBERATION","M","4,00E-05","0",450,"Vendredi",285.6625,75.25,0,0
2.01e+11,9,4,2,1230,1,2,1,1,2,208,"7, MIRABEAU (PLACE)","M","4,00E-05","0",450,"Jeudi",283.65,73,0,0
2.01e+11,9,4,2,745,1,2,1,1,3,234,"28/38 RUE EUGENE VIGNAT","M","4,00E-05","0",450,"Jeudi",283.65,73,0,0
2.01e+11,9,4,2,1220,1,2,2,1,3,169,"RTE NATIONALE/R JUSTICE","M","4,00E-05","0",450,"Jeudi",283.65,73,0,0
2.01e+11,9,4,4,1845,1,2,1,1,6,234,"7 AV.J.ZAY - ARRET BUS C","M","4,00E-05","0",450,"Samedi",284.3625,75.875,0,0
2.01e+11,9,4,5,2145,5,2,2,1,3,234,"R FG BANNIER/R PATAY","M","4,00E-05","0",450,"Dimanche",283.6875,67.5,0,0
2.01e+11,9,4,7,1800,1,2,1,1,6,234,"150  BD CHATEAUDUN - PP","M","4,00E-05","0",450,"Mardi",284.675,82.875,1.3,0
2.01e+11,9,4,9,810,1,2,3,1,1,169,"R JUSTICE/R FREDERIC CHO","M","4,00E-05","0",450,"Jeudi",287,71.375,0,0
2.01e+11,9,4,9,1105,1,2,2,1,5,302,"N 20/R DEBACQ/JONQUILLES","M","4,00E-05","0",450,"Jeudi",287,71.375,0,0
2.01e+11,9,4,11,2050,5,2,3,1,2,302,"N 20/RUE DE MONTARAN","M","4,00E-05","0",450,"Samedi",284.9,83.25,0.125,0
2.01e+11,9,4,13,1900,1,1,1,1,6,19,"THORIGNI","M","4,00E-05","0",450,"Lundi",285.8875,85.625,0,0
2.01e+11,9,4,25,1930,1,1,1,1,2,286,"THINAT (PONT RENE)","M","4,00E-05","0",450,"Samedi",282.9875,87.875,2.8,0
2.01e+11,9,4,20,1335,1,2,3,1,3,284,"R MAIRIE/PL GL DE GAULLE","M","4,00E-05","0",450,"Lundi",287.85,65.875,0,0
2.01e+11,9,4,22,2130,5,2,3,1,2,234,"AV ST MESMIN/R PIEDGROUI","M","4,00E-05","0",450,"Mercredi",287.175,57.25,0,0
2.01e+11,9,4,23,2145,5,2,2,1,3,234,"FG BOURGOGNR/R H.LAVEDAN","M","4,00E-05","0",450,"Jeudi",286.25,56.125,0,0
2.01e+11,9,4,24,2025,5,2,1,1,2,147,"R VICTOR HUGO/ANGLE CHAM","M","4,00E-05","0",450,"Vendredi",285.425,55.875,0,0
2.01e+11,9,4,24,930,1,2,1,1,6,232,"298 RUE MARCEL BELOT","M","4,00E-05","0",450,"Vendredi",285.425,55.875,0,0
2.01e+11,9,4,16,1600,1,2,1,1,3,234,"HUGO (COURS VICTOR HUGO)","M","4,00E-05","0",450,"Jeudi",283.2625,79.25,0.025,0
2.01e+11,9,4,22,1140,1,2,1,1,6,234,"10, BOLIERE (RUE DE LA)","M","4,00E-05","0",450,"Mercredi",287.175,57.25,0,0
2.01e+11,9,4,23,1910,1,2,1,1,3,234,"AVENUE PRESIDENT KENNEDY","M","4,00E-05","0",450,"Jeudi",286.25,56.125,0,0
2.01e+11,9,4,23,2325,5,2,1,1,6,285,"22, AMETHYSTES (RUE DES)","M","4,00E-05","0",450,"Jeudi",286.25,56.125,0,0
2.01e+11,9,4,25,1230,1,1,1,3,2,4,"RN7","M","4,00E-05","0",450,"Samedi",282.9875,87.875,2.8,0
2.01e+11,9,4,30,1014,1,1,1,2,6,4,"RN7","M","4,00E-05","0",450,"Jeudi",284.1875,80.5,0,0
2.01e+11,9,4,24,1740,1,2,1,1,2,208,"107 RUE ANDRE COQUILLET","M","4,00E-05","0",450,"Vendredi",285.425,55.875,0,0
2.01e+11,9,4,5,1500,1,1,3,1,3,200,"D108/ACCES DOMAINE CIRAN","M","4,00E-05","0",450,"Dimanche",283.6875,67.5,0,0
2.01e+11,9,4,5,1730,1,1,3,1,3,254,"D 951/RUE NANTES","M","4,00E-05","0",450,"Dimanche",283.6875,67.5,0,0
2.01e+11,9,4,10,700,1,1,1,1,6,6,"L'ETANG JAUNE","M","0","0",450,"Vendredi",287.4375,67.375,0.075,0
2.01e+11,9,4,12,2230,3,1,1,1,6,327,"PERCUTE CHEVREUIL","M","0","0",450,"Dimanche",286.65,81.875,0,0
2.01e+11,9,4,16,1200,1,1,3,1,3,66,"LA BESACE","M","4,00E-05","0",450,"Jeudi",283.2625,79.25,0.025,0
2.01e+11,9,4,20,1245,1,1,1,1,6,111,"23 ROUTE DE MAREAU","M","0","0",450,"Lundi",287.85,65.875,0,0
2.01e+11,9,4,24,1930,2,1,3,1,3,108,"D 51 / D 956","M","0","0",450,"Vendredi",285.425,55.875,0,0
2.01e+11,9,4,21,2000,1,2,1,1,3,238,"RTE DAMMARIE-LA POSTE","M","4,00E-05","0",450,"Mardi",287.3375,69.375,0,0
2.01e+11,9,4,22,1915,1,2,2,1,3,155,"CHAMPS DE LA VILLE/BEGON","M","4,00E-05","0",450,"Mercredi",287.175,57.25,0,0
2.01e+11,9,4,11,8,3,2,1,1,6,75,"10 RUE D'INGRE","M","4,00E-05","0",450,"Samedi",284.9,83.25,0.125,0
2.01e+11,9,4,16,945,1,1,2,1,3,102,"D 93/D 293","M","4,00E-05","0",450,"Jeudi",283.2625,79.25,0.025,0
2.01e+11,9,5,1,530,5,2,1,1,6,87,"10 RUE CHAMPAULT","M","0","0",450,"Vendredi",287.125,70.5,0,0
2.01e+11,9,5,6,1620,1,1,2,1,3,338,"RTE VIMORY /CH BARAUDIER","M","4,00E-05","0",450,"Mercredi",286.3,83.375,0,0
2.01e+11,9,5,3,600,2,2,1,1,6,228,"ROUTE DE NESPLOY","M","0","0",450,"Dimanche",287.1625,76.5,0,0
2.01e+11,9,5,9,1545,1,2,2,3,6,338,"R VIEUX BOURG/R J MERMOZ","M","4,00E-05","0",450,"Samedi",285.9625,89.25,0.05,0
2.01e+11,9,5,13,115,3,1,1,1,6,4,"RN7","M","4,00E-05","0",450,"Mercredi",290.025,86.25,1.4,0
2.01e+11,9,5,4,2125,5,2,1,1,7,4,"1094 AVENUE D'ANTIBES","M","4,00E-05","0",450,"Lundi",286.1375,61,0,0
2.01e+11,9,5,5,1535,1,2,3,1,2,169,"RTE NATIONALE/R GARE","M","4,00E-05","0",450,"Mardi",284.8375,72.75,0,0
2.01e+11,9,5,17,2215,5,1,1,1,6,302,"RD 520","M","4,00E-05","0",450,"Dimanche",286.0125,83.5,0.4,0
2.01e+11,9,5,2,1730,1,2,2,1,3,98,"R J.POTHIER/MAISON ROUGE","M","4,00E-05","0",450,"Samedi",287.5875,69.375,0,0
2.01e+11,9,5,15,800,1,2,1,1,3,272,"R BOULEAUX - ZI","M","4,00E-05","0",450,"Vendredi",285.525,79.625,0.25,0
2.01e+11,9,5,7,1300,1,1,3,1,3,146,"D 921/RTE DES BOISTARDS","M","4,00E-05","0",450,"Jeudi",290.2,74.75,0.15,0
2.01e+11,9,5,21,2045,1,2,2,1,3,173,"GRANDE RUE/MOULIN CHEVAU","M","4,00E-05","0",450,"Jeudi",291.8,87.125,0.225,0
2.01e+11,9,5,16,1800,1,2,1,1,1,270,"CHEMIN DES BRODINS","M","4,00E-05","0",450,"Samedi",286.3125,78.75,0.425,0
2.01e+11,9,5,9,440,5,2,1,1,6,308,"350 RUE DE LA FOLIE","M","4,00E-05","0",450,"Samedi",285.9625,89.25,0.05,0
2.01e+11,9,5,4,1715,1,2,1,1,1,28,"63 AV ORLEANS - GARAGE R","M","0","0",450,"Lundi",286.1375,61,0,0
2.01e+11,9,5,14,945,1,1,1,1,1,259,"729 RUE DU PLESSIS","M","4,00E-05","0",450,"Jeudi",288.0875,89.875,1.75,0
2.01e+11,9,5,19,1215,1,1,1,1,1,73,"LES REVERDIS","M","0","0",450,"Mardi",287.8875,78.25,0.175,0
2.01e+11,9,5,21,100,5,2,8,1,3,148,"PASSAGE A NIVEAU N 24","M","4,00E-05","0",450,"Jeudi",291.8,87.125,0.225,0
2.01e+11,9,5,23,1100,1,1,1,1,2,76,"BT ACCES N 60","M","4,00E-05","0",450,"Samedi",292.75,70.125,0,0
2.01e+11,9,5,24,1900,1,2,1,1,1,31,"RUE DE LA REPUBLIQUE","M","4,00E-05","0",450,"Dimanche",296.925,74.25,0,0
2.01e+11,9,5,31,230,3,1,4,1,6,154,"PERCUTE MUSOIR - AIRE RE","M","0","0",450,"Dimanche",291.7625,52.75,0,0
2.01e+11,9,5,6,320,5,2,1,1,7,232,"SOLOGNE (AVENUE DE)","M","4,00E-05","0",450,"Mercredi",286.3,83.375,0,0
2.01e+11,9,5,7,1130,1,2,1,1,3,302,"717 ANCIENNE RT CHARTRES","M","4,00E-05","0",450,"Jeudi",290.2,74.75,0.15,0
2.01e+11,9,5,12,926,1,2,1,1,6,234,"1, CHATELET (PLACE DU)","M","4,00E-05","0",450,"Mardi",291.3625,76.25,0.1,0
2.01e+11,9,5,13,1400,1,2,1,1,2,285,"210 R CHARLES BEAUHAIRE","M","4,00E-05","0",450,"Mercredi",290.025,86.25,1.4,0
2.01e+11,9,5,10,1625,1,2,2,1,3,285,"R AGATHES/AMETHYSTES","M","4,00E-05","0",450,"Dimanche",287.9375,89.75,0.275,0
2.01e+11,9,5,15,1140,1,2,1,1,3,285,"41 RUE CHARLES BEAUHAIRE","M","4,00E-05","0",450,"Vendredi",285.525,79.625,0.25,0
2.01e+11,9,5,19,1735,1,2,2,1,1,234,"AV ST MESMIN/R LAVANDIER","M","4,00E-05","0",450,"Mardi",287.8875,78.25,0.175,0
2.01e+11,9,5,21,1650,1,2,1,1,3,234,"55, RIOBE (BOULEVARD GUY","M","4,00E-05","0",450,"Jeudi",291.8,87.125,0.225,0
2.01e+11,9,5,25,745,1,2,3,1,3,302,"R BOURG/ALLEE KIOSQUE","M","4,00E-05","0",450,"Lundi",296.325,72.75,2.125,0
2.01e+11,9,5,26,1749,1,2,1,1,3,234,"R MONTARGIS - FACE GDF","M","4,00E-05","0",450,"Mardi",288.3375,79.625,0.075,0
2.01e+11,9,5,27,1645,1,2,2,1,3,234,"AV PARC FLORAL/R GOBSON","M","4,00E-05","0",450,"Mercredi",285.9125,71.25,0,0
2.01e+11,9,5,28,805,1,2,2,1,3,234,"PL GL GAULLE/R CHEVAL RO","M","4,00E-05","0",450,"Jeudi",288.3875,80.125,0,0
2.01e+11,9,5,19,815,1,2,1,1,1,298,"EUROPE (PONT DE L'EUROPE","M","4,00E-05","0",450,"Mardi",287.8875,78.25,0.175,0
2.01e+11,9,5,28,2217,5,2,1,1,6,338,"117 RUE DE CHAMBON","M","4,00E-05","0",450,"Jeudi",288.3875,80.125,0,0
2.01e+11,9,5,29,1628,1,2,1,1,3,208,"57 RUE J.F KENNEDY","M","4,00E-05","0",450,"Vendredi",291.1125,64.375,0,0
2.01e+11,9,5,1,2045,2,1,1,1,1,348,"A ZIG ZAG","M","0","0",450,"Vendredi",287.125,70.5,0,0
2.01e+11,9,5,27,1530,1,1,1,1,2,281,"LA MAISON DE PIERRE","M","4,00E-05","0",450,"Mercredi",285.9125,71.25,0,0
2.01e+11,9,6,2,845,1,2,1,1,2,232,"523 R GENERAL DE GAULLE","M","4,00E-05","0",450,"Mardi",292.7,64.5,0,0
2.01e+11,9,6,2,1215,1,2,4,1,2,234,"PONT JOFFRE/BT N 152","M","4,00E-05","0",450,"Mardi",292.7,64.5,0,0
2.01e+11,9,6,2,1742,1,1,1,1,2,234,"PENETRANTE EST","M","4,00E-05","0",450,"Mardi",292.7,64.5,0,0
2.01e+11,9,6,3,1715,1,2,1,1,2,234,"262 RUE FAUBOURG BANNIER","M","4,00E-05","0",450,"Mercredi",292.2375,60,0,0
2.01e+11,9,6,4,1110,1,2,3,1,3,234,"QUAI ST LAURENT/R BARON","M","4,00E-05","0",450,"Jeudi",289.925,62,0,0
2.01e+11,9,6,5,1935,1,2,1,1,6,285,"40 RUE DES  AMETHYSTES","M","4,00E-05","0",450,"Vendredi",288.825,58.875,0,0
2.01e+11,9,6,5,1145,1,2,1,1,3,234,"22 RUE DE LA MOUILLERE","M","4,00E-05","0",450,"Vendredi",288.825,58.875,0,0
2.01e+11,9,6,6,2250,5,1,1,2,6,302,"TANGENTIELLE OUEST","M","4,00E-05","0",450,"Samedi",287.525,88,2.35,0
2.01e+11,9,6,6,450,5,2,1,2,6,147,"286 R FAUBOURG BANNIER","M","4,00E-05","0",450,"Samedi",287.525,88,2.35,0
2.01e+11,9,6,7,1705,1,2,3,2,3,234,"FG BOURGOGNE/CLOS VERT","M","4,00E-05","0",450,"Dimanche",287.05,77.375,0.8,0
2.01e+11,9,6,12,2300,3,2,2,1,5,234,"H.BALZAC/RENE CASSIN","M","4,00E-05","0",450,"Vendredi",291.0125,68.625,0,0
2.01e+11,9,6,8,1250,1,2,1,3,2,147,"557 FAUBOURG BANNIER","M","4,00E-05","0",450,"Lundi",287.0875,88.625,0.95,0
2.01e+11,9,6,11,745,1,2,1,1,6,234,"73 FAUBOURG BANNIER","M","4,00E-05","0",450,"Jeudi",289.7375,67.75,0,0
2.01e+11,9,6,12,1445,1,1,1,1,3,274,"647 RUE DES MONTAUDINS","M","4,00E-05","0",450,"Vendredi",291.0125,68.625,0,0
2.01e+11,9,6,13,1555,1,2,3,1,6,284,"FG BOURGOGNE/PORT ST LOU","M","4,00E-05","0",450,"Samedi",294.45,65.25,0,0
2.01e+11,9,6,3,800,1,2,2,1,6,284,"R JEAN ZAY/GRIFFONNERIE","M","4,00E-05","0",450,"Mercredi",292.2375,60,0,0
2.01e+11,9,6,10,1205,1,2,1,2,6,234,"3-5 RUE PIERRE SEGELLE","M","4,00E-05","0",450,"Mercredi",288.175,84.875,1.075,0
2.01e+11,9,6,2,1552,1,2,3,1,6,208,"RTE VIMORY/AV GAILLARDIN","M","4,00E-05","0",450,"Mardi",292.7,64.5,0,0
2.01e+11,9,6,15,1651,1,1,4,2,5,4,"N 60 - ECHANGEUR","M","4,00E-05","0",450,"Lundi",291.775,92.5,1.4,0
2.01e+11,9,6,5,1350,2,1,1,1,7,4,"ROUTE DE PAUCOURT","M","4,00E-05","0",450,"Vendredi",288.825,58.875,0,0
2.01e+11,9,6,3,1300,1,2,1,1,3,68,"74 RUE ROGER SALENGRO","M","4,00E-05","0",450,"Mercredi",292.2375,60,0,0
2.01e+11,9,6,1,1915,1,1,1,1,1,346,"MAUPAS","M","0","0",450,"Lundi",291.9125,59.5,0,0
2.01e+11,9,6,5,815,1,2,1,1,6,203,"ROUTE DE LA NIVELLE","M","4,00E-05","0",450,"Vendredi",288.825,58.875,0,0
2.01e+11,9,6,6,1845,1,1,1,1,6,290,"LES GRANDS BARILLONS","M","0","0",450,"Samedi",287.525,88,2.35,0
2.01e+11,9,6,23,1830,1,2,1,1,6,293,"RN 2060","M","4,00E-05","0",450,"Mardi",290.7375,54.875,0,0
2.01e+11,9,6,2,1430,1,2,1,1,1,252,"RUE GUE AUX DAMES - VIRA","M","4,00E-05","0",450,"Mardi",292.7,64.5,0,0
2.01e+11,9,6,13,2130,2,1,6,1,6,148,"FRANCHIT GIRATOIRE","M","4,00E-05","0",450,"Samedi",294.45,65.25,0,0
2.01e+11,9,6,3,2000,1,2,1,1,6,198,"RUE DES ARTISANS","M","4,00E-05","0",450,"Mercredi",292.2375,60,0,0
2.01e+11,9,6,8,1315,1,1,2,3,4,24,"N 152/R LAVAU","M","0","0",450,"Lundi",287.0875,88.625,0.95,0
2.01e+11,9,6,12,1830,1,2,2,1,3,282,"R MARTINIERES/R FRESNE","M","4,00E-05","0",450,"Vendredi",291.0125,68.625,0,0
2.01e+11,9,6,26,1530,1,2,1,1,6,252,"ROUTE DE PUISEAUX","M","0","0",450,"Vendredi",292.675,79.625,0.025,0
2.01e+11,9,6,26,1830,1,2,1,1,3,252,"BD BEAUVALLET","M","0","0",450,"Vendredi",292.675,79.625,0.025,0
2.01e+11,9,6,27,2300,3,2,2,1,2,205,"D 950/R MAIRIE (D 818)","M","0","0",450,"Samedi",294.0125,69.5,0.1,0
2.01e+11,9,6,21,2145,1,2,1,1,6,67,"57 RTE CHAPELLE - PRESNA","M","4,00E-05","0",450,"Dimanche",288.7125,67.75,0,0
2.01e+11,9,6,24,1745,1,2,2,1,3,155,"Rte LORRIS/AV MONTOIRES","M","4,00E-05","0",450,"Mercredi",293.45,58.625,0,0
2.01e+11,9,6,7,613,5,1,1,2,6,234,"PENETRANTE EST","M","4,00E-05","0",450,"Dimanche",287.05,77.375,0.8,0
2.01e+11,9,6,28,630,2,2,1,1,6,245,"35 ROUTE DE VENON","M","4,00E-05","0",450,"Dimanche",296,62,0,0
2.01e+11,9,6,28,1715,1,1,3,1,2,270,"D 60/CH VIGNES BERAULT","M","4,00E-05","0",450,"Dimanche",296,62,0,0
2.01e+11,9,6,16,1730,1,2,2,1,3,208,"R E.MENGIN- Ht R GARE","M","4,00E-05","0",450,"Mardi",290.95,71.625,0,0
2.01e+11,9,6,25,806,1,2,3,1,2,4,"R A.FRAPPIN/R ML JUIN","M","4,00E-05","0",450,"Jeudi",294.1125,73,0.05,0
2.01e+11,9,6,3,1744,1,2,4,1,3,234,"BD M.STUART/AV WICHITA","M","4,00E-05","0",450,"Mercredi",292.2375,60,0,0
2.01e+11,9,6,3,400,5,2,1,1,6,234,"SECRETAIN (AVENUE ROGER)","M","4,00E-05","0",450,"Mercredi",292.2375,60,0,0
2.01e+11,9,6,23,1745,1,2,1,1,1,247,"562 RTE ST MAURICE/FESSA","M","4,00E-05","0",450,"Mardi",290.7375,54.875,0,0
2.01e+11,9,6,9,1600,1,1,1,1,1,227,"CHAMPS DE FOUGERE","M","0","0",450,"Mardi",288.225,76.875,0.625,0
2.01e+11,9,6,27,1515,1,2,3,1,3,68,"R E.LALO/R St JUST","M","4,00E-05","0",450,"Samedi",294.0125,69.5,0.1,0
2.01e+11,9,6,26,1545,1,2,1,2,2,208,"49 Bis RUE DU CHATEAU","M","4,00E-05","0",450,"Vendredi",292.675,79.625,0.025,0
2.01e+11,9,6,22,1310,1,2,1,1,3,4,"497 AVENUE D'ANTIBES","M","4,00E-05","0",450,"Lundi",289.45,61.625,0,0
2.01e+11,9,6,8,1215,1,1,4,2,3,145,"RTE DORDIVES/PERTHUIS","M","4,00E-05","0",450,"Lundi",287.0875,88.625,0.95,0
2.01e+11,9,6,18,840,1,2,1,1,6,234,"54 RUE DE LA GARE","M","4,00E-05","0",450,"Jeudi",294.925,67.5,0,0
2.01e+11,9,6,16,800,1,2,1,1,6,235,"127 ROUTE NATIONALE","M","4,00E-05","0",450,"Mardi",290.95,71.625,0,0
2.01e+11,9,6,19,1710,1,2,1,1,3,234,"6 RUE JEANNE D'ARC","M","4,00E-05","0",450,"Vendredi",290.0375,74.625,0.075,0
2.01e+11,9,6,18,2310,5,2,1,2,4,284,"276 RUE DE CHARBONNIERE","M","4,00E-05","0",450,"Jeudi",294.925,67.5,0,0
2.01e+11,9,6,21,45,5,2,2,1,3,234,"AV PT KENNEDY/CHATEAUROU","M","4,00E-05","0",450,"Dimanche",288.7125,67.75,0,0
2.01e+11,9,6,22,720,1,2,1,1,6,147,"3 RUE FERNAND RABIER","M","4,00E-05","0",450,"Lundi",289.45,61.625,0,0
2.01e+11,9,6,25,1520,1,2,3,1,2,285,"R C.BEAUHAIRE/GAMBETTA","M","4,00E-05","0",450,"Jeudi",294.1125,73,0.05,0
2.01e+11,9,6,25,2250,3,1,1,1,6,274,"SANDILLON  (ROUTE DE)","M","4,00E-05","0",450,"Jeudi",294.1125,73,0.05,0
2.01e+11,9,6,28,300,5,2,1,1,6,232,"540 AVENUE DU LOIRET","M","4,00E-05","0",450,"Dimanche",296,62,0,0
2.01e+11,9,6,27,1545,1,2,1,1,6,234,"1 RUE DES SANSONNIERES","M","4,00E-05","0",450,"Samedi",294.0125,69.5,0.1,0
2.01e+11,9,6,29,1250,1,2,2,1,3,234,"POT DE FER/BOEUF ST PATE","M","4,00E-05","0",450,"Lundi",298.175,57.125,0,0
2.01e+11,9,6,29,2140,1,2,1,1,6,234,"5 RUE ROMAIN ROLLAND","M","4,00E-05","0",450,"Lundi",298.175,57.125,0,0
2.01e+11,9,6,21,1540,1,2,2,1,5,234,"R ILLIERS/R LIMARE","M","4,00E-05","0",450,"Dimanche",288.7125,67.75,0,0
2.01e+11,9,6,27,1915,1,2,2,1,5,75,"RTE ORLEANS/AV G.POMPIDO","M","4,00E-05","0",450,"Samedi",294.0125,69.5,0.1,0
2.01e+11,9,7,21,1145,1,1,1,1,7,245,"CHUTE AU SOL","M","0","0",450,"Mardi",299.725,51,0,0
2.01e+11,9,7,13,1030,1,1,1,2,6,210,"CONDUCTEUR TOMBE FOSSE","M","0","0",450,"Lundi",293.625,82.75,0.025,0
2.01e+11,9,7,4,2115,1,1,1,1,7,115,"RTE CHAMPENOISERIE","M","0","0",450,"Samedi",296.6125,57.75,0,0
2.01e+11,9,7,20,1415,1,1,1,1,6,145,"70 RTE BRANSLES","M","0","0",450,"Lundi",293.75,63.625,0,0
2.01e+11,9,7,10,2230,3,1,1,8,6,239,"COURGENOU","M","4,00E-05","0",450,"Vendredi",290.4125,60.875,0,0
2.01e+11,9,7,28,1700,1,1,2,1,3,223,"D 9/D 114/D 30","M","0","0",450,"Mardi",292.4125,65.875,0.025,0
2.01e+11,9,7,12,1830,1,1,1,1,6,30,"Ht RUE DES JARDINS","M","0","0",450,"Dimanche",293.45,78.625,0.25,0
2.01e+11,9,7,25,2130,1,1,1,1,3,211,"LES LOGEAUX","M","0","0",450,"Samedi",290.3125,73.25,0,0
2.01e+11,9,7,26,1530,1,2,4,1,1,173,"RTE ORLEANS/R OCTAVE PIE","M","4,00E-05","0",450,"Dimanche",293.15,62.375,0,0
2.01e+11,9,7,4,1740,1,2,2,1,1,338,"R DE SALLES/R DU STADE","M","4,00E-05","0",450,"Samedi",296.6125,57.75,0,0
2.01e+11,9,7,19,1900,1,2,1,1,1,53,"Avenue Yver Bapterosses","M","4,00E-05","0",450,"Dimanche",291.15,66.625,0,0
2.01e+11,9,7,18,1130,1,1,1,1,6,281,"LES CRANCONS","M","4,00E-05","0",450,"Samedi",289.2875,70.375,0.125,0
2.01e+11,9,7,10,1715,1,1,1,1,7,306,"LES CORMIERS","M","0","0",450,"Vendredi",290.4125,60.875,0,0
2.01e+11,9,7,1,1125,1,2,4,1,1,208,"R GREVEN/R GRAND CLOS","M","4,00E-05","0",450,"Mercredi",299.3875,52,0,0
2.01e+11,9,7,9,1210,1,1,4,1,5,4,"RN7/BRETELLE ECHANGEUR","M","4,00E-05","0",450,"Jeudi",290.0875,64.875,0.1,0
2.01e+11,9,7,6,130,4,2,1,1,6,108,"9 RUE DU PILON","M","4,00E-05","0",450,"Lundi",292,67.125,0.1,0
2.01e+11,9,7,11,1845,1,2,2,1,3,258,"R ST JACQUES/AV PARC","M","4,00E-05","0",450,"Samedi",292.5875,61.875,0,0
2.01e+11,9,7,16,745,1,2,3,1,2,338,"AV LIBERATION/R CHAINTRE","M","4,00E-05","0",450,"Jeudi",296.825,61.25,0,0
2.01e+11,9,7,22,2115,1,2,1,2,7,208,"80 RUE DE LA SIRENE","M","4,00E-05","0",450,"Mercredi",296.6625,72.625,0.775,0
