"Num_Acc";"an";"mois";"jour";"hrmn";"Jour_semaine";"lum";"agg";"atm";"adr";"long";"lat";"dep";"catu";"grav";"sexe";"trajet";"age";"gravit";"heure";"weekend";"grnds_vacs";"fev";"oct";"traj1";"traj2";"traj3";"traj4";"traj5";"catusag";"atmos";"lumi";"cat1";"cat2";"cat3";"cat4";"cat5";"cat6"
200600026879;2006;5;2;1850;"Mardi";1;0;1;"RN7 Carrières ROLAND";"";NA;450;1;3;1;9;34;2;18;0;0;0;0;0;0;0;0;0;1;0;3;0;0;1;0;0;0
200600026879;2006;5;2;1850;"Mardi";1;0;1;"RN7 Carrières ROLAND";"";NA;450;1;1;0;9;46;0;18;0;0;0;0;0;0;0;0;0;1;0;3;0;0;1;0;0;0
200600026879;2006;5;2;1850;"Mardi";1;0;1;"RN7 Carrières ROLAND";"";NA;450;1;1;0;4;45;0;18;0;0;0;0;0;0;0;1;0;1;0;3;0;0;1;0;0;0
200600026879;2006;5;2;1850;"Mardi";1;0;1;"RN7 Carrières ROLAND";"";NA;450;1;1;0;4;45;0;18;0;0;0;0;0;0;0;1;0;1;0;3;0;0;1;0;0;0
200600026879;2006;5;2;1850;"Mardi";1;0;1;"RN7 Carrières ROLAND";"";NA;450;1;3;0;9;38;2;18;0;0;0;0;0;0;0;0;0;1;0;3;0;0;1;0;0;0
200600026879;2006;5;2;1850;"Mardi";1;0;1;"RN7 Carrières ROLAND";"";NA;450;1;1;0;9;34;0;18;0;0;0;0;0;0;0;0;0;1;0;3;0;0;1;0;0;0
200600026880;2006;5;5;1900;"Vendredi";1;1;1;"PONT D'ARDAN (RUE DU)";"";NA;450;1;4;1;5;48;1;19;0;0;0;0;0;0;0;0;1;1;0;3;0;1;1;0;0;0
200600026880;2006;5;5;1900;"Vendredi";1;1;1;"PONT D'ARDAN (RUE DU)";"";NA;450;2;4;1;9;23;1;19;0;0;0;0;0;0;0;0;0;1;0;3;0;1;1;0;0;0
200600026880;2006;5;5;1900;"Vendredi";1;1;1;"PONT D'ARDAN (RUE DU)";"";NA;450;1;3;0;5;19;2;19;0;0;0;0;0;0;0;0;1;1;0;3;0;1;1;0;0;0
200600026881;2006;5;24;1100;"Mercredi";1;1;1;"GENERAL LECLERC (AVENUE";"";NA;450;1;3;0;9;24;2;11;0;0;0;0;0;0;0;0;0;1;0;3;0;1;1;0;0;0
200600026882;2006;5;26;1200;"Vendredi";1;1;1;"COCHERY (RUE ADOLPHE)";"";NA;450;1;3;0;5;16;2;12;0;0;0;0;0;0;0;0;1;1;0;3;0;0;1;0;0;0
200600026882;2006;5;26;1200;"Vendredi";1;1;1;"COCHERY (RUE ADOLPHE)";"";NA;450;2;3;0;9;17;2;12;0;0;0;0;0;0;0;0;0;1;0;3;0;0;1;0;0;0
200600026882;2006;5;26;1200;"Vendredi";1;1;1;"COCHERY (RUE ADOLPHE)";"";NA;450;1;4;1;9;73;1;12;0;0;0;0;0;0;0;0;0;1;0;3;0;0;1;0;0;0
200600026883;2006;5;1;30;"Lundi";3;0;1;"SANDILLON  (ROUTE DE)";"";NA;450;1;3;0;9;26;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0
200600026884;2006;5;2;820;"Mardi";1;0;1;"RN 60";"";NA;450;1;1;0;4;30;0;8;0;0;0;0;0;0;0;1;0;1;0;3;1;0;1;0;0;0
200600026884;2006;5;2;820;"Mardi";1;0;1;"RN 60";"";NA;450;1;4;0;9;57;1;8;0;0;0;0;0;0;0;0;0;1;0;3;1;0;1;0;0;0
200600026885;2006;5;2;1200;"Mardi";1;1;1;"50, MARTIN (BOULEVARD AL";"";NA;450;1;4;0;2;18;1;12;0;0;0;0;0;1;0;0;0;1;0;3;0;0;1;0;0;0
200600026885;2006;5;2;1200;"Mardi";1;1;1;"50, MARTIN (BOULEVARD AL";"";NA;450;1;1;0;4;33;0;12;0;0;0;0;0;0;0;1;0;1;0;3;0;0;1;0;0;0
200600026886;2006;5;2;1350;"Mardi";1;1;1;"LIBERATION (AVENUE DE LA";"";NA;450;1;1;0;5;48;0;13;0;0;0;0;0;0;0;0;1;1;0;3;0;0;1;0;0;0
200600026886;2006;5;2;1350;"Mardi";1;1;1;"LIBERATION (AVENUE DE LA";"";NA;450;3;3;1;9;21;2;13;0;0;0;0;0;0;0;0;0;0;0;3;0;0;1;0;0;0
200600026887;2006;5;2;1625;"Mardi";1;1;1;"18, MARTIN (BOULEVARD AL";"";NA;450;1;1;0;9;68;0;16;0;0;0;0;0;0;0;0;0;1;0;3;0;0;1;0;1;0
200600026887;2006;5;2;1625;"Mardi";1;1;1;"18, MARTIN (BOULEVARD AL";"";NA;450;3;4;1;5;16;1;16;0;0;0;0;0;0;0;0;1;0;0;3;0;0;1;0;1;0
200600026888;2006;5;3;1740;"Mercredi";1;1;1;"face au 10, TOUR NEUVE (";"";NA;450;1;4;0;5;42;1;17;0;0;0;0;0;0;0;0;1;1;0;3;0;1;1;0;0;0
200600026888;2006;5;3;1740;"Mercredi";1;1;1;"face au 10, TOUR NEUVE (";"";NA;450;2;4;0;9;34;1;17;0;0;0;0;0;0;0;0;0;1;0;3;0;1;1;0;0;0
200600026888;2006;5;3;1740;"Mercredi";1;1;1;"face au 10, TOUR NEUVE (";"";NA;450;1;1;1;5;62;0;17;0;0;0;0;0;0;0;0;1;1;0;3;0;1;1;0;0;0
200600026889;2006;5;3;1940;"Mercredi";1;1;1;"34, SANGNIER (RUE MARC S";"";NA;450;1;4;0;5;16;1;19;0;0;0;0;0;0;0;0;1;1;0;3;0;1;1;0;0;0
200600026889;2006;5;3;1940;"Mercredi";1;1;1;"34, SANGNIER (RUE MARC S";"";NA;450;2;4;1;9;18;1;19;0;0;0;0;0;0;0;0;0;1;0;3;0;1;1;0;0;0
200600026889;2006;5;3;1940;"Mercredi";1;1;1;"34, SANGNIER (RUE MARC S";"";NA;450;1;1;0;5;27;0;19;0;0;0;0;0;0;0;0;1;1;0;3;0;1;1;0;0;0
200600026889;2006;5;3;1940;"Mercredi";1;1;1;"34, SANGNIER (RUE MARC S";"";NA;450;2;1;1;9;27;0;19;0;0;0;0;0;0;0;0;0;1;0;3;0;1;1;0;0;0
200600026890;2006;5;5;2210;"Vendredi";5;1;1;"01, ZAY (AVENUE JEAN ZAY";"";NA;450;1;1;0;9;37;0;22;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;1;0;0
200600026890;2006;5;5;2210;"Vendredi";5;1;1;"01, ZAY (AVENUE JEAN ZAY";"";NA;450;1;4;0;9;74;1;22;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;1;0;0
200600026891;2006;5;9;1645;"Mardi";1;0;1;"149, SAINT MICHEL (RUE)";"";NA;450;1;1;0;4;36;0;16;0;0;0;0;0;0;0;1;0;1;0;3;0;0;1;1;0;0
200600026891;2006;5;9;1645;"Mardi";1;0;1;"149, SAINT MICHEL (RUE)";"";NA;450;2;1;0;9;38;0;16;0;0;0;0;0;0;0;0;0;1;0;3;0;0;1;1;0;0
200600026891;2006;5;9;1645;"Mardi";1;0;1;"149, SAINT MICHEL (RUE)";"";NA;450;2;3;1;9;11;2;16;0;0;0;0;0;0;0;0;0;1;0;3;0;0;1;1;0;0
200600026892;2006;5;10;1732;"Mercredi";1;0;1;"A 701 (BRETELLE ACCES)";"";NA;450;1;1;0;4;41;0;17;0;0;0;0;0;0;0;1;0;1;0;3;0;0;1;0;0;0
200600026892;2006;5;10;1732;"Mercredi";1;0;1;"A 701 (BRETELLE ACCES)";"";NA;450;1;4;1;3;45;1;17;0;0;0;0;0;0;1;0;0;1;0;3;0;0;1;0;0;0
200600026893;2006;5;12;725;"Vendredi";1;0;1;"RN 60";"";NA;450;1;1;0;9;45;0;7;0;0;0;0;0;0;0;0;0;1;0;3;0;0;0;0;1;0
200600026893;2006;5;12;725;"Vendredi";1;0;1;"RN 60";"";NA;450;1;4;1;9;37;1;7;0;0;0;0;0;0;0;0;0;1;0;3;0;0;0;0;1;0
200600026893;2006;5;12;725;"Vendredi";1;0;1;"RN 60";"";NA;450;1;1;0;9;21;0;7;0;0;0;0;0;0;0;0;0;1;0;3;0;0;0;0;1;0
200600026894;2006;5;12;1405;"Vendredi";1;0;1;"06, GABELIERE (RUE DE LA";"";NA;450;1;4;0;5;37;1;14;0;0;0;0;0;0;0;0;1;1;0;3;0;0;1;1;0;0
200600026895;2006;5;12;1425;"Vendredi";1;1;1;"ROI (QUAI DU)";"";NA;450;1;1;1;5;92;0;14;0;0;0;0;0;0;0;0;1;1;0;3;0;1;0;0;0;0
200600026895;2006;5;12;1425;"Vendredi";1;1;1;"ROI (QUAI DU)";"";NA;450;2;4;1;9;65;1;14;0;0;0;0;0;0;0;0;0;1;0;3;0;1;0;0;0;0
200600026895;2006;5;12;1425;"Vendredi";1;1;1;"ROI (QUAI DU)";"";NA;450;1;1;0;4;22;0;14;0;0;0;0;0;0;0;1;0;1;0;3;0;1;0;0;0;0
200600026896;2006;5;12;1735;"Vendredi";1;1;1;"59, BEAUHAIRE (RUE CHARL";"";NA;450;1;3;0;1;33;2;17;0;0;0;0;1;0;0;0;0;1;0;3;0;1;1;0;0;0
200600026897;2006;5;12;1830;"Vendredi";1;1;1;"face au 14, LAMBALLE (BO";"";NA;450;1;4;0;9;15;1;18;0;0;0;0;0;0;0;0;0;1;0;3;0;0;1;0;0;0
200600026897;2006;5;12;1830;"Vendredi";1;1;1;"face au 14, LAMBALLE (BO";"";NA;450;1;1;0;9;38;0;18;0;0;0;0;0;0;0;0;0;1;0;3;0;0;1;0;0;0
200600026897;2006;5;12;1830;"Vendredi";1;1;1;"face au 14, LAMBALLE (BO";"";NA;450;1;1;1;9;36;0;18;0;0;0;0;0;0;0;0;0;1;0;3;0;0;1;0;0;0
200600026898;2006;5;12;1730;"Vendredi";1;1;1;"133, VILLAMBLAIN (RUE DE";"";NA;450;1;4;0;5;58;1;17;0;0;0;0;0;0;0;0;1;1;0;3;0;1;1;0;0;0
200600026899;2006;5;14;1525;"Dimanche";1;1;1;"56, NATIONALE (ROUTE)";"";NA;450;1;4;0;9;24;1;15;1;0;0;0;0;0;0;0;0;1;0;3;0;1;1;0;0;0
200600026899;2006;5;14;1525;"Dimanche";1;1;1;"56, NATIONALE (ROUTE)";"";NA;450;1;4;0;5;18;1;15;1;0;0;0;0;0;0;0;1;1;0;3;0;1;1;0;0;0
200600026900;2006;5;16;735;"Mardi";1;1;1;"119, ROSTAND (BOULEVARD";"";NA;450;1;3;0;4;19;2;7;0;0;0;0;0;0;0;1;0;1;0;3;0;0;1;0;0;0
200600026900;2006;5;16;735;"Mardi";1;1;1;"119, ROSTAND (BOULEVARD";"";NA;450;1;1;0;1;37;0;7;0;0;0;0;1;0;0;0;0;1;0;3;0;0;1;0;0;0
200600026901;2006;5;18;1230;"Jeudi";1;1;1;"405, BANNIER (RUE DU FAU";"";NA;450;1;1;0;5;41;0;12;0;0;0;0;0;0;0;0;1;1;0;3;0;0;0;0;1;0
200600026901;2006;5;18;1230;"Jeudi";1;1;1;"405, BANNIER (RUE DU FAU";"";NA;450;3;3;0;9;4;2;12;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;1;0
200600026902;2006;5;19;1755;"Vendredi";1;1;1;"127, FREDEVILLE (RUE DE)";"";NA;450;1;3;0;5;22;2;17;0;0;0;0;0;0;0;0;1;1;0;3;0;1;1;0;0;0
200600026903;2006;5;21;1615;"Dimanche";1;1;1;"142, FREDEVILLE (RUE DE)";"";NA;450;1;4;0;5;16;1;16;1;0;0;0;0;0;0;0;1;1;0;3;0;0;1;0;0;0
200600026903;2006;5;21;1615;"Dimanche";1;1;1;"142, FREDEVILLE (RUE DE)";"";NA;450;2;3;0;9;17;2;16;1;0;0;0;0;0;0;0;0;1;0;3;0;0;1;0;0;0
200600026903;2006;5;21;1615;"Dimanche";1;1;1;"142, FREDEVILLE (RUE DE)";"";NA;450;1;1;0;9;65;0;16;1;0;0;0;0;0;0;0;0;1;0;3;0;0;1;0;0;0
200600026904;2006;5;23;1640;"Mardi";1;1;1;"130, ZAY (AVENUE JEAN ZA";"";NA;450;1;1;1;5;31;0;16;0;0;0;0;0;0;0;0;1;1;0;3;0;0;1;0;1;0
200600026904;2006;5;23;1640;"Mardi";1;1;1;"130, ZAY (AVENUE JEAN ZA";"";NA;450;3;3;1;5;10;2;16;0;0;0;0;0;0;0;0;1;0;0;3;0;0;1;0;1;0
200600026905;2006;5;25;2125;"Jeudi";2;1;1;"CHAINGY (CHEMIN DE)";"";NA;450;1;3;0;5;17;2;21;0;0;0;0;0;0;0;0;1;1;0;2;0;1;1;0;0;0
200600026906;2006;5;24;1456;"Mercredi";1;1;1;"12, GALEN (RUE MONSEIGNE";"";NA;450;1;3;0;9;16;2;14;0;0;0;0;0;0;0;0;0;1;0;3;0;0;1;0;0;0
200600026906;2006;5;24;1456;"Mercredi";1;1;1;"12, GALEN (RUE MONSEIGNE";"";NA;450;1;1;0;4;55;0;14;0;0;0;0;0;0;0;1;0;1;0;3;0;0;1;0;0;0
200600026907;2006;5;24;2005;"Mercredi";1;1;1;"104, CLEMENCEAU (GEORGES";"";NA;450;1;4;1;9;26;1;20;0;0;0;0;0;0;0;0;0;1;0;3;0;0;1;0;0;0
200600026907;2006;5;24;2005;"Mercredi";1;1;1;"104, CLEMENCEAU (GEORGES";"";NA;450;1;1;0;5;19;0;20;0;0;0;0;0;0;0;0;1;1;0;3;0;0;1;0;0;0
200600026908;2006;5;25;1225;"Jeudi";1;1;1;"MENDES FRANCE (AVENUE PI";"";NA;450;1;1;1;5;29;0;12;0;0;0;0;0;0;0;0;1;1;0;3;0;0;1;0;0;0
200600026908;2006;5;25;1225;"Jeudi";1;1;1;"MENDES FRANCE (AVENUE PI";"";NA;450;4;4;0;5;76;1;12;0;0;0;0;0;0;0;0;1;0;0;3;0;0;1;0;0;0
200600026909;2006;5;26;515;"Vendredi";3;1;1;"VALLEES (RUE DES)";"";NA;450;1;3;1;5;19;2;5;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0
200600026909;2006;5;26;515;"Vendredi";3;1;1;"VALLEES (RUE DES)";"";NA;450;2;4;1;9;18;1;5;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0
200600026909;2006;5;26;515;"Vendredi";3;1;1;"VALLEES (RUE DES)";"";NA;450;2;4;1;9;18;1;5;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0
200600026909;2006;5;26;515;"Vendredi";3;1;1;"VALLEES (RUE DES)";"";NA;450;1;1;0;4;42;0;5;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;1;0
200600026910;2006;5;18;1750;"Jeudi";1;1;1;"NATIONALE (ROUTE )";"";NA;450;1;4;1;9;21;1;17;0;0;0;0;0;0;0;0;0;1;0;3;0;0;0;1;0;0
200600026910;2006;5;18;1750;"Jeudi";1;1;1;"NATIONALE (ROUTE )";"";NA;450;2;1;0;9;19;0;17;0;0;0;0;0;0;0;0;0;1;0;3;0;0;0;1;0;0
200600026910;2006;5;18;1750;"Jeudi";1;1;1;"NATIONALE (ROUTE )";"";NA;450;1;3;0;1;39;2;17;0;0;0;0;1;0;0;0;0;1;0;3;0;0;0;1;0;0
200600026911;2006;5;30;1615;"Mardi";1;1;1;"06, MARTIN (BOULEVARD AL";"";NA;450;1;1;1;4;56;0;16;0;0;0;0;0;0;0;1;0;1;0;3;0;0;1;0;0;0
200600026911;2006;5;30;1615;"Mardi";1;1;1;"06, MARTIN (BOULEVARD AL";"";NA;450;3;4;1;9;12;1;16;0;0;0;0;0;0;0;0;0;0;0;3;0;0;1;0;0;0
200600026912;2006;5;30;1900;"Mardi";1;0;1;"PASSE DEBOUT (RUE PASSE";"";NA;450;1;1;1;4;23;0;19;0;0;0;0;0;0;0;1;0;1;0;3;1;0;0;0;1;0
200600026912;2006;5;30;1900;"Mardi";1;0;1;"PASSE DEBOUT (RUE PASSE";"";NA;450;1;4;1;9;31;1;19;0;0;0;0;0;0;0;0;0;1;0;3;1;0;0;0;1;0
200600026913;2006;5;31;745;"Mercredi";1;1;1;"02ter, GALLOUEDEC (AVENU";"";NA;450;1;1;0;1;26;0;7;0;0;0;0;1;0;0;0;0;1;0;3;0;0;1;0;0;0
200600026913;2006;5;31;745;"Mercredi";1;1;1;"02ter, GALLOUEDEC (AVENU";"";NA;450;1;4;0;2;13;1;7;0;0;0;0;0;1;0;0;0;1;0;3;0;0;1;0;0;0
200600031866;2006;6;1;415;"Jeudi";5;0;1;"";"0.0";0;450;1;3;1;5;53;2;4;0;1;0;0;0;0;0;0;1;1;0;1;0;0;0;0;1;0
200600031866;2006;6;1;415;"Jeudi";5;0;1;"";"0.0";0;450;2;4;0;9;58;1;4;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0
200600031866;2006;6;1;415;"Jeudi";5;0;1;"";"0.0";0;450;1;3;0;4;25;2;4;0;1;0;0;0;0;0;1;0;1;0;1;0;0;0;0;1;0
200600031866;2006;6;1;415;"Jeudi";5;0;1;"";"0.0";0;450;2;4;0;9;25;1;4;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0
200600031867;2006;6;16;1315;"Vendredi";1;0;1;"";"0.0";0;450;1;4;0;5;32;1;13;0;1;0;0;0;0;0;0;1;1;0;3;0;0;1;0;1;0
200600031868;2006;6;24;1730;"Samedi";1;1;1;"e de la fontaine / RN 20";"0.0";0;450;1;4;0;5;20;1;17;1;1;0;0;0;0;0;0;1;1;0;3;1;0;1;0;0;0
200600031868;2006;6;24;1730;"Samedi";1;1;1;"e de la fontaine / RN 20";"0.0";0;450;2;1;1;9;19;0;17;1;1;0;0;0;0;0;0;0;1;0;3;1;0;1;0;0;0
200600031868;2006;6;24;1730;"Samedi";1;1;1;"e de la fontaine / RN 20";"0.0";0;450;1;1;0;5;22;0;17;1;1;0;0;0;0;0;0;1;1;0;3;1;0;1;0;0;0
200600031868;2006;6;24;1730;"Samedi";1;1;1;"e de la fontaine / RN 20";"0.0";0;450;1;1;1;5;53;0;17;1;1;0;0;0;0;0;0;1;1;0;3;1;0;1;0;0;0
200600031869;2006;6;29;1645;"Jeudi";1;0;1;"";"0.0";0;450;1;3;1;5;63;2;16;0;1;0;0;0;0;0;0;1;1;0;3;0;0;1;0;0;0
200600031869;2006;6;29;1645;"Jeudi";1;0;1;"";"0.0";0;450;1;2;0;5;65;3;16;0;1;0;0;0;0;0;0;1;1;0;3;0;0;1;0;0;0
200600031870;2006;6;15;1915;"Jeudi";1;0;1;"";"166800.0";4781300;450;1;1;0;1;21;0;19;0;1;0;0;1;0;0;0;0;1;0;3;0;1;1;0;0;0
200600031870;2006;6;15;1915;"Jeudi";1;0;1;"";"166800.0";4781300;450;1;3;1;5;60;2;19;0;1;0;0;0;0;0;0;1;1;0;3;0;1;1;0;0;0
200600031870;2006;6;15;1915;"Jeudi";1;0;1;"";"166800.0";4781300;450;1;1;1;3;46;0;19;0;1;0;0;0;0;1;0;0;1;0;3;0;1;1;0;0;0
200600031871;2006;6;20;1800;"Mardi";1;0;1;"Carrefour des essaveurs";"0.0";0;450;1;1;1;5;21;0;18;0;1;0;0;0;0;0;0;1;1;0;3;0;0;1;1;0;0
200600031871;2006;6;20;1800;"Mardi";1;0;1;"Carrefour des essaveurs";"0.0";0;450;2;4;0;9;16;1;18;0;1;0;0;0;0;0;0;0;1;0;3;0;0;1;1;0;0
200600031871;2006;6;20;1800;"Mardi";1;0;1;"Carrefour des essaveurs";"0.0";0;450;1;1;0;5;19;0;18;0;1;0;0;0;0;0;0;1;1;0;3;0;0;1;1;0;0
200600031872;2006;6;1;1315;"Jeudi";1;0;1;"";"207700.0";4823800;450;1;1;0;4;42;0;13;0;1;0;0;0;0;0;1;0;1;0;3;0;1;0;0;0;0
200600031872;2006;6;1;1315;"Jeudi";1;0;1;"";"207700.0";4823800;450;1;3;0;1;49;2;13;0;1;0;0;1;0;0;0;0;1;0;3;0;1;0;0;0;0
200600031873;2006;6;2;1800;"Vendredi";1;1;1;"Rue du Soleil";"0.0";0;450;1;3;0;5;36;2;18;0;1;0;0;0;0;0;0;1;1;0;3;0;0;1;0;0;0
200600031873;2006;6;2;1800;"Vendredi";1;1;1;"Rue du Soleil";"0.0";0;450;2;4;0;9;13;1;18;0;1;0;0;0;0;0;0;0;1;0;3;0;0;1;0;0;0
200600031874;2006;6;4;545;"Dimanche";2;1;1;"avenue de fontainebleau";"209100.0";4800400;450;1;4;0;5;20;1;5;1;1;0;0;0;0;0;0;1;1;0;2;0;0;1;0;0;0
200600031874;2006;6;4;545;"Dimanche";2;1;1;"avenue de fontainebleau";"209100.0";4800400;450;2;4;1;9;19;1;5;1;1;0;0;0;0;0;0;0;1;0;2;0;0;1;0;0;0
200600031874;2006;6;4;545;"Dimanche";2;1;1;"avenue de fontainebleau";"209100.0";4800400;450;1;1;0;9;20;0;5;1;1;0;0;0;0;0;0;0;1;0;2;0;0;1;0;0;0
200600031874;2006;6;4;545;"Dimanche";2;1;1;"avenue de fontainebleau";"209100.0";4800400;450;2;1;1;9;21;0;5;1;1;0;0;0;0;0;0;0;1;0;2;0;0;1;0;0;0
200600031874;2006;6;4;545;"Dimanche";2;1;1;"avenue de fontainebleau";"209100.0";4800400;450;1;4;0;5;46;1;5;1;1;0;0;0;0;0;0;1;1;0;2;0;0;1;0;0;0
200600031874;2006;6;4;545;"Dimanche";2;1;1;"avenue de fontainebleau";"209100.0";4800400;450;2;4;1;9;35;1;5;1;1;0;0;0;0;0;0;0;1;0;2;0;0;1;0;0;0
200600031874;2006;6;4;545;"Dimanche";2;1;1;"avenue de fontainebleau";"209100.0";4800400;450;2;4;1;9;59;1;5;1;1;0;0;0;0;0;0;0;1;0;2;0;0;1;0;0;0
200600031874;2006;6;4;545;"Dimanche";2;1;1;"avenue de fontainebleau";"209100.0";4800400;450;2;4;0;9;49;1;5;1;1;0;0;0;0;0;0;0;1;0;2;0;0;1;0;0;0
200600031874;2006;6;4;545;"Dimanche";2;1;1;"avenue de fontainebleau";"209100.0";4800400;450;1;1;1;9;24;0;5;1;1;0;0;0;0;0;0;0;1;0;2;0;0;1;0;0;0
200600031874;2006;6;4;545;"Dimanche";2;1;1;"avenue de fontainebleau";"209100.0";4800400;450;2;1;0;9;28;0;5;1;1;0;0;0;0;0;0;0;1;0;2;0;0;1;0;0;0
200600031874;2006;6;4;545;"Dimanche";2;1;1;"avenue de fontainebleau";"209100.0";4800400;450;2;4;0;9;18;1;5;1;1;0;0;0;0;0;0;0;1;0;2;0;0;1;0;0;0
200600031874;2006;6;4;545;"Dimanche";2;1;1;"avenue de fontainebleau";"209100.0";4800400;450;2;1;1;9;19;0;5;1;1;0;0;0;0;0;0;0;1;0;2;0;0;1;0;0;0
200600031875;2006;6;15;1930;"Jeudi";1;1;1;"Rue de la noé";"0.0";0;450;1;1;0;1;21;0;19;0;1;0;0;1;0;0;0;0;1;0;3;0;0;1;0;0;0
200600031875;2006;6;15;1930;"Jeudi";1;1;1;"Rue de la noé";"0.0";0;450;3;3;1;5;79;2;19;0;1;0;0;0;0;0;0;1;0;0;3;0;0;1;0;0;0
200600031876;2006;6;17;1750;"Samedi";1;0;1;"d point de NEVOY- CD 952";"0.0";0;450;1;1;0;5;38;0;17;1;1;0;0;0;0;0;0;1;1;0;3;0;1;1;0;0;0
200600031876;2006;6;17;1750;"Samedi";1;0;1;"d point de NEVOY- CD 952";"0.0";0;450;2;3;0;9;5;2;17;1;1;0;0;0;0;0;0;0;1;0;3;0;1;1;0;0;0
200600031877;2006;6;28;1740;"Mercredi";1;1;1;"73 rue bernard palissy";"0.0";0;450;2;4;0;9;17;1;17;0;1;0;0;0;0;0;0;0;1;0;3;1;0;1;0;0;0
200600031877;2006;6;28;1740;"Mercredi";1;1;1;"73 rue bernard palissy";"0.0";0;450;1;4;0;5;16;1;17;0;1;0;0;0;0;0;0;1;1;0;3;1;0;1;0;0;0
200600031877;2006;6;28;1740;"Mercredi";1;1;1;"73 rue bernard palissy";"0.0";0;450;1;1;1;3;35;0;17;0;1;0;0;0;0;1;0;0;1;0;3;1;0;1;0;0;0
200600031878;2006;6;19;1345;"Lundi";1;1;1;"46 rue Saint Firmin";"274000.0";4763700;450;1;1;0;2;22;0;13;0;1;0;0;0;1;0;0;0;1;0;3;0;0;1;0;0;0
200600031878;2006;6;19;1345;"Lundi";1;1;1;"46 rue Saint Firmin";"274000.0";4763700;450;1;3;0;9;19;2;13;0;1;0;0;0;0;0;0;0;1;0;3;0;0;1;0;0;0
200600031879;2006;6;11;1815;"Dimanche";1;0;7;"";"0.0";0;450;1;3;0;5;32;2;18;1;1;0;0;0;0;0;0;1;1;0;3;0;0;1;0;0;0
200600031880;2006;6;11;2345;"Dimanche";3;0;1;"";"0.0";0;450;1;2;0;5;32;3;23;1;1;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0
200600031881;2006;6;17;1615;"Samedi";1;0;1;"";"0.0";0;450;1;3;0;5;58;2;16;1;1;0;0;0;0;0;0;1;1;0;3;0;0;1;0;0;0
200600031882;2006;6;27;1700;"Mardi";1;0;1;"";"292500.0";4794600;450;1;1;1;5;63;0;17;0;1;0;0;0;0;0;0;1;1;0;3;0;0;1;0;0;0
200600031882;2006;6;27;1700;"Mardi";1;0;1;"";"292500.0";4794600;450;2;1;1;9;12;0;17;0;1;0;0;0;0;0;0;0;1;0;3;0;0;1;0;0;0
200600031882;2006;6;27;1700;"Mardi";1;0;1;"";"292500.0";4794600;450;2;1;0;9;10;0;17;0;1;0;0;0;0;0;0;0;1;0;3;0;0;1;0;0;0
200600031882;2006;6;27;1700;"Mardi";1;0;1;"";"292500.0";4794600;450;1;3;1;5;68;2;17;0;1;0;0;0;0;0;0;1;1;0;3;0;0;1;0;0;0
200600031883;2006;6;9;845;"Vendredi";1;1;1;"lieux dit Bréau";"0.0";0;450;1;3;1;1;40;2;8;0;1;0;0;1;0;0;0;0;1;0;3;0;0;1;0;0;0
200600031883;2006;6;9;845;"Vendredi";1;1;1;"lieux dit Bréau";"0.0";0;450;1;3;1;1;29;2;8;0;1;0;0;1;0;0;0;0;1;0;3;0;0;1;0;0;0
200600031884;2006;6;26;1845;"Lundi";1;0;1;"";"277000.0";4809000;450;1;1;0;5;58;0;18;0;1;0;0;0;0;0;0;1;1;0;3;0;0;1;0;0;0
200600031884;2006;6;26;1845;"Lundi";1;0;1;"";"277000.0";4809000;450;1;4;0;5;59;1;18;0;1;0;0;0;0;0;0;1;1;0;3;0;0;1;0;0;0
200600031885;2006;6;15;1115;"Jeudi";1;1;3;"route de Sermaises";"240700.0";4829900;450;1;4;1;1;52;1;11;0;1;0;0;1;0;0;0;0;1;2;3;0;0;1;1;0;0
200600031886;2006;6;20;815;"Mardi";1;0;2;"";"231200.0";4819100;450;1;1;0;4;65;0;8;0;1;0;0;0;0;0;1;0;1;1;3;0;0;1;0;0;0
200600031886;2006;6;20;815;"Mardi";1;0;2;"";"231200.0";4819100;450;1;3;0;4;53;2;8;0;1;0;0;0;0;0;1;0;1;1;3;0;0;1;0;0;0
200600031887;2006;6;21;1545;"Mercredi";1;0;1;"";"0.0";0;450;1;1;0;5;20;0;15;0;1;0;0;0;0;0;0;1;1;0;3;0;1;1;0;0;0
200600031887;2006;6;21;1545;"Mercredi";1;0;1;"";"0.0";0;450;1;4;1;5;33;1;15;0;1;0;0;0;0;0;0;1;1;0;3;0;1;1;0;0;0
200600031888;2006;6;27;1745;"Mardi";1;1;1;"4 GRANDE RUE";"0.0";0;450;1;3;0;5;17;2;17;0;1;0;0;0;0;0;0;1;1;0;3;0;1;1;0;0;0
